Timestamp,Price
1424822400.0,1.21016
1425254400.0,0.572521
1425600000.0,1.0
1425686400.0,1.0
1425772800.0,1.0
1425859200.0,1.0
1425945600.0,1.0
1426032000.0,1.0
1426118400.0,1.0
1426204800.0,1.0
1426291200.0,1.0
1426377600.0,1.0
1426464000.0,1.0
1426550400.0,1.0
1426636800.0,1.0
1426723200.0,1.0
1426809600.0,1.0
1426896000.0,1.0
1426982400.0,1.0
1427068800.0,1.0
1427155200.0,1.0
1427241600.0,1.0
1427328000.0,1.0
1427414400.0,1.0
1427500800.0,1.0
1427587200.0,1.0
1427673600.0,1.0
1427760000.0,1.0
1427932800.0,1.0
1428019200.0,1.0
1428105600.0,1.0
1428192000.0,1.0
1428278400.0,1.0
1428364800.0,1.0
1428451200.0,1.0
1428537600.0,1.0
1428624000.0,1.0
1428710400.0,1.0
1428796800.0,1.0
1428883200.0,1.0
1428969600.0,1.0
1429056000.0,1.0
1429142400.0,1.0
1429228800.0,1.0
1429315200.0,1.0
1429401600.0,1.0
1429488000.0,1.0
1429574400.0,1.0
1429660800.0,1.0
1429747200.0,1.0
1429833600.0,1.0
1429920000.0,1.0
1430006400.0,1.0
1430092800.0,1.0
1430179200.0,1.0
1430265600.0,1.0
1430352000.0,1.0
1430438400.0,1.0
1430524800.0,1.0
1430611200.0,1.0
1430697600.0,1.0
1430784000.0,1.0
1430870400.0,1.0
1430956800.0,1.0
1431043200.0,1.0
1431129600.0,1.0
1431216000.0,1.0
1431302400.0,1.0
1431388800.0,1.0
1431475200.0,1.0
1431561600.0,1.0
1431648000.0,1.0
1431734400.0,1.0
1431820800.0,1.0
1431907200.0,1.0
1431993600.0,1.0
1432080000.0,1.0
1432166400.0,1.0
1432252800.0,1.0
1432339200.0,1.0
1432425600.0,1.0
1432512000.0,1.0
1432598400.0,1.0
1432684800.0,1.0
1432771200.0,1.0
1432857600.0,1.0
1432944000.0,1.0
1433030400.0,1.0
1433116800.0,1.0
1433203200.0,1.0
1433289600.0,1.0
1433376000.0,1.0
1433462400.0,1.0
1433548800.0,1.0
1433635200.0,1.0
1433721600.0,1.0
1433808000.0,1.0
1433894400.0,1.0
1433980800.0,1.0
1434067200.0,1.0
1434153600.0,1.0
1434240000.0,1.0
1434326400.0,1.0
1434412800.0,1.0
1434499200.0,1.0
1434585600.0,1.0
1434672000.0,1.0
1434758400.0,1.0
1434844800.0,1.0
1434931200.0,1.0
1435017600.0,1.0
1435104000.0,1.0
1435190400.0,1.0
1435276800.0,1.0
1435363200.0,1.0
1435449600.0,1.0
1435536000.0,1.0
1435622400.0,1.0
1435708800.0,1.0
1435795200.0,1.0
