Timestamp,Price
1508284800.0,0.02684535467621909
1508371200.0,0.026829950465728686
1508457600.0,0.030299606216252807
1508544000.0,0.028587962639027336
1508630400.0,0.027796038407662104
1508716800.0,0.026045125887389137
1508803200.0,0.02741740303131111
1508889600.0,0.027269301575107045
1508976000.0,0.026591400393809417
1509062400.0,0.026509621493760783
1509148800.0,0.025976412766541904
1509235200.0,0.02835203544137527
1509321600.0,0.028385407497551127
1509408000.0,0.03025109529644789
1509494400.0,0.023096036249201986
1509580800.0,0.021320577458857376
1509667200.0,0.022789425903364136
1509753600.0,0.021802078918245652
1509840000.0,0.022026315814418173
1509926400.0,0.022303564694850217
1510012800.0,0.022288565665913324
1510099200.0,0.025146348345649026
1510185600.0,0.03276949505442782
1510272000.0,0.02729304274337792
1510358400.0,0.027498518721010355
1510444800.0,0.024521650906143423
1510531200.0,0.025114287383622588
1510617600.0,0.0262283052840494
1510704000.0,0.02601455327855
1510790400.0,0.0271062720187573
1510876800.0,0.0259167531670733
1510963200.0,0.0265277202424606
1511049600.0,0.0277212109355903
1511136000.0,0.0300027359042463
1511222400.0,0.0285982155306659
1511308800.0,0.0287315492166677
1511395200.0,0.0279406665612257
1511481600.0,0.0285119374458932
1511568000.0,0.0306147875989473
1511654400.0,0.0385478736298579
1511740800.0,0.0504690379751281
1511827200.0,0.120725683497858
1511913600.0,0.0926358698508062
1512000000.0,0.124064710988949
1512086400.0,0.130849110282103
1512172800.0,0.135290045772832
1512259200.0,0.131928545432995
1512345600.0,0.136318229854403
1512432000.0,0.131266070674367
1512518400.0,0.128998005781454
1512604800.0,0.113499775677648
1512691200.0,0.119771110477752
1512777600.0,0.122069680246509
1512864000.0,0.110753179803104
1512950400.0,0.120168304834103
1513036800.0,0.133573902305472
1513123200.0,0.134376501748155
1513209600.0,0.217011359286374
1513296000.0,0.217634409481701
1513382400.0,0.408204448101932
1513468800.0,0.475589482657346
1513555200.0,0.506894865185778
1513641600.0,0.547831246289424
1513728000.0,0.492296744072274
1513814400.0,0.497934077786734
1513900800.0,0.414617118807978
1513987200.0,0.43637378035081
1514073600.0,0.406643144559958
1514160000.0,0.424664376944429
1514246400.0,0.449756880487314
1514332800.0,0.430559657117027
1514419200.0,0.429505402037996
1514505600.0,0.545309043550218
1514592000.0,0.67857929095975
1514678400.0,0.767634603799483
1514764800.0,0.74714042363643
1514851200.0,0.807430250865508
1514937600.0,1.0754011011838815
1515024000.0,1.1793470150411156
1515110400.0,1.0778211835149423
1515196800.0,1.093780172480279
1515283200.0,1.0528536805180457
1515369600.0,0.9418999315467624
1515456000.0,0.8662015396561794
1515542400.0,0.8164417056119962
1515628800.0,0.7274617292991923
1515715200.0,0.9623286418063227
1515801600.0,0.9379071855617376
1515888000.0,0.8418895265838228
1515974400.0,0.8224040744826202
1516060800.0,0.6382177391603058
1516147200.0,0.6495671614349702
1516233600.0,0.671356127214076
1516320000.0,0.6657514508348865
1516406400.0,0.7340009347332741
1516492800.0,0.6290330817666664
1516579200.0,0.5813511689714357
1516665600.0,0.5648508617693447
1516752000.0,0.6248776332409309
1516838400.0,0.63963832722956
1516924800.0,0.6206010251818365
1517011200.0,0.625463721730052
1517097600.0,0.6305763664855509
1517184000.0,0.5924707176465416
1517270721.088,0.5879492074894594
1517356800.0,0.5017165694625461
1517443200.0,0.4994619104070018
1517529600.0,0.41192005156171696
1517616000.0,0.39990284748947247
1517702400.0,0.448042724772298
1517788800.0,0.39506509860605493
1517875200.0,0.3100116180114175
1517961600.0,0.3599758232654266
1518048318.856,0.33025486846696983
1518134400.0,0.3423716700897969
1518220800.0,0.3772460072631502
1518307200.0,0.384454867565513
1518393600.0,0.3551576922387197
1518480000.0,0.3719208342226599
1518566400.0,0.3547574424696075
1518652800.0,0.38574353026605734
1518739200.0,0.3909104389882274
1518825600.0,0.3907621379870917
1518912000.0,0.41475537686890657
1518998400.0,0.36880412256656936
1519084800.0,0.37366498315990676
1519171200.0,0.35618085040087505
1519257600.0,0.3154844158276566
1519344000.0,0.3173495150371504
1519430400.0,0.32549417709221845
1519516800.0,0.302825129036927
1519603200.0,0.3320578669828895
1519689600.0,0.32859065924094755
1519776000.0,0.3300885506885125
1519862400.0,0.3058062343297469
1519948800.0,0.2998293451647896
1520035200.0,0.2914111343427157
1520121600.0,0.2897399328539955
1520208000.0,0.296097287595342
1520294400.0,0.29517408599932904
1520380800.0,0.27834281537457284
1520467200.0,0.24457187822296733
1520553600.0,0.21573889645183913
1520640000.0,0.21124978226718655
1520726400.0,0.20501892019922235
1520812800.0,0.21999453645458505
1520899200.0,0.22454217722034178
1520985600.0,0.22159015518213107
1521072000.0,0.20027711504949422
1521158400.0,0.1873430230133917
1521244800.0,0.18206790679910398
1521331200.0,0.15804012169192813
1521417600.0,0.15605259100982408
1521504000.0,0.19463663042717663
1521590400.0,0.20375635471668324
1521676800.0,0.21588196054455117
1521763200.0,0.20377530994314505
1521849600.0,0.18928756545591438
1521936000.0,0.18911688818908837
1522022400.0,0.18485616933790586
1522108800.0,0.1678051228600666
1522195200.0,0.15567516111215665
1522281600.0,0.15990271243968826
1522368000.0,0.14625632486959209
1522454400.0,0.14672090061322438
1522540800.0,0.15553196120838061
1522627200.0,0.1516447663657668
1522713600.0,0.15650316859491217
1522800000.0,0.17286210266382487
1522886400.0,0.15569240193401918
1522972800.0,0.15018647011781366
1523059200.0,0.1443869833475578
1523145600.0,0.14813151681847894
1523232000.0,0.1562199153361142
1523318400.0,0.1532177813959485
1523404800.0,0.15645861653266155
1523491200.0,0.16581090224514816
1523577600.0,0.21285054905675554
1523664000.0,0.19893245843277063
1523750400.0,0.1995465773527809
1523836800.0,0.22105538551375975
1523923200.0,0.25620473240326014
1524009600.0,0.24346264127594142
1524096000.0,0.2605175569125585
1524182400.0,0.27251094301192574
1524268800.0,0.2943787679831131
1524355200.0,0.291419684042092
1524441600.0,0.2842078073784546
1524528000.0,0.2876005132930135
1524614400.0,0.313285804426131
1524700800.0,0.2698223219239078
1524787200.0,0.29353815622000723
1524873600.0,0.28930349913622366
1524960000.0,0.35582330699036724
1525046400.0,0.36305017713798343
1525132800.0,0.34119557382647364
1525219200.0,0.3563453648234993
1525305600.0,0.3694644800006757
1525392000.0,0.371949748180423
1525478400.0,0.3587821424432725
1525564800.0,0.36531319109779264
1525651200.0,0.34903139031495944
1525737600.0,0.33428333100258556
1525824000.0,0.3218179391155529
1525910400.0,0.315994256595777
1525996800.0,0.29529566918002337
1526083200.0,0.26128109940340793
1526169600.0,0.27120094460262484
1526256000.0,0.28557429199064066
1526342400.0,0.2739445438054828
1526428800.0,0.25917040327307816
1526515200.0,0.2559644419520112
1526601600.0,0.24351748531372056
1526688000.0,0.24225753121621815
1526774400.0,0.2397813759170122
1526860800.0,0.2544319090671475
1526947200.0,0.24806124426766124
1527033600.0,0.22445222963328695
1527120000.0,0.20075895439492097
1527206400.0,0.20810629223519944
1527292800.0,0.20086776110111673
1527379200.0,0.19642005538818674
1527465600.0,0.1934241426435206
1527552000.0,0.17481981794764714
1527638400.0,0.20321852875050417
1527724800.0,0.21201676542018352
1527811200.0,0.22435581157117465
1527897600.0,0.2220094649973021
1527984000.0,0.22660877800201606
1528070400.0,0.22643984392045544
1528156800.0,0.2137174596810844
1528243200.0,0.21933920134469015
1528329600.0,0.21524780377011557
1528416000.0,0.20922544727030998
1528502400.0,0.20434564691054882
1528588800.0,0.2001045407220412
1528675200.0,0.17700556463229938
1528761600.0,0.18101254117876267
1528848000.0,0.1661614302504176
1528934400.0,0.16060084005199157
1529020800.0,0.17171258748705198
1529107200.0,0.16215431458382334
1529193600.0,0.16235552042519688
1529280000.0,0.16021505026707739
1529366400.0,0.1634923916606105
1529452800.0,0.1666453240422646
1529539200.0,0.16166876317361192
1529625600.0,0.15830872138714228
1529712000.0,0.14048488390131267
1529798400.0,0.13878315814718434
1529884800.0,0.1321353596808119
1529971200.0,0.1351572909584158
1530057600.0,0.12605289473877845
1530144000.0,0.12700558224465147
