Timestamp,Price,Date
2020-04-11,0.9576058280146804,2020-04-11
2020-04-12,0.7847113148208426,2020-04-12
2020-04-13,0.8759944068917709,2020-04-13
2020-04-14,0.7867121945458646,2020-04-14
2020-04-15,0.666673390515131,2020-04-15
2020-04-16,0.6376210673084666,2020-04-16
2020-04-17,0.6923331250859114,2020-04-17
2020-04-18,0.657449398309544,2020-04-18
2020-04-19,0.6769721852162044,2020-04-19
2020-04-20,0.6094358389483635,2020-04-20
2020-04-21,0.5347904942320182,2020-04-21
2020-04-22,0.5728269210770057,2020-04-22
2020-04-23,0.6848872198147996,2020-04-23
2020-04-24,0.6217032788666345,2020-04-24
2020-04-25,0.6227650900853694,2020-04-25
2020-04-26,0.6470903181859691,2020-04-26
2020-04-27,0.6398628040694914,2020-04-27
2020-04-28,0.5683154806973284,2020-04-28
2020-04-29,0.6574283212299112,2020-04-29
2020-04-30,0.7411890135877649,2020-04-30
2020-05-01,0.693089721323073,2020-05-01
2020-05-02,0.7169539321663891,2020-05-02
2020-05-03,0.7124378933182761,2020-05-03
2020-05-04,0.6866098174679662,2020-05-04
2020-05-05,0.6728297405546847,2020-05-05
2020-05-06,0.6503081490988862,2020-05-06
2020-05-07,0.6194003582280405,2020-05-07
2020-05-08,0.6089398899298076,2020-05-08
2020-05-09,0.608939662026112,2020-05-09
2020-05-10,0.6017917957668725,2020-05-10
2020-05-11,0.541777928609612,2020-05-11
2020-05-12,0.5139234956267317,2020-05-12
2020-05-13,0.5333426539131136,2020-05-13
2020-05-14,0.5533191018747785,2020-05-14
2020-05-15,0.574281421724847,2020-05-15
2020-05-16,0.5564341957677822,2020-05-16
2020-05-17,0.5989661106774994,2020-05-17
2020-05-18,0.6159337448626931,2020-05-18
2020-05-19,0.6477344448774962,2020-05-19
2020-05-20,0.6219357513498963,2020-05-20
2020-05-21,0.5795859352817158,2020-05-21
2020-05-22,0.6055660983994974,2020-05-22
2020-05-23,0.6149832258209792,2020-05-23
2020-05-24,0.6082201706733519,2020-05-24
2020-05-25,0.5465741722754689,2020-05-25
2020-05-26,0.6022304108336682,2020-05-26
2020-05-27,0.5731399463825178,2020-05-27
2020-05-28,0.5884004926151261,2020-05-28
2020-05-29,0.5721700884660958,2020-05-29
2020-05-30,0.5774323126967125,2020-05-30
2020-05-31,0.5858132380721703,2020-05-31
2020-06-01,0.5756770028863081,2020-06-01
2020-06-02,0.5789755237865244,2020-06-02
2020-06-03,0.565814320391003,2020-06-03
2020-06-04,0.586205470714686,2020-06-04
2020-06-05,0.5867553687536804,2020-06-05
2020-06-06,0.6569611049457513,2020-06-06
2020-06-07,0.6254174646400334,2020-06-07
2020-06-08,0.6193745553415636,2020-06-08
2020-06-09,0.6676807419152483,2020-06-09
2020-06-10,0.6554185232956307,2020-06-10
2020-06-11,0.6503617499580121,2020-06-11
2020-06-12,0.5719983046317773,2020-06-12
2020-06-13,0.5933564822995189,2020-06-13
2020-06-14,0.6088102028493066,2020-06-14
2020-06-15,0.586183105523133,2020-06-15
2020-06-16,0.5703312716454458,2020-06-16
2020-06-17,0.5850988389924333,2020-06-17
2020-06-18,0.5818481709972113,2020-06-18
2020-06-19,0.6199980008389199,2020-06-19
2020-06-20,0.6860916859440122,2020-06-20
2020-06-21,0.6445979846649201,2020-06-21
2020-06-22,0.6727477930583199,2020-06-22
2020-06-23,0.7271729644769215,2020-06-23
2020-06-24,0.7067336276588002,2020-06-24
2020-06-25,0.7362452622406327,2020-06-25
2020-06-26,0.7126894105564204,2020-06-26
2020-06-27,0.7407208653820945,2020-06-27
2020-06-28,0.7133553688193407,2020-06-28
2020-06-29,0.7987604659546775,2020-06-29
2020-06-30,0.8531268842862817,2020-06-30
2020-07-01,0.8592955544373364,2020-07-01
2020-07-02,0.8324592358815799,2020-07-02
2020-07-03,0.7746114788082067,2020-07-03
2020-07-04,0.7674704652113047,2020-07-04
2020-07-05,0.7811871083546776,2020-07-05
2020-07-06,0.6921876621707542,2020-07-06
2020-07-07,0.708409297313418,2020-07-07
2020-07-08,0.7534772552866666,2020-07-08
2020-07-09,0.7956141684819489,2020-07-09
2020-07-10,0.8504783390765865,2020-07-10
2020-07-11,0.9136373735709604,2020-07-11
2020-07-12,0.9215341890095096,2020-07-12
2020-07-13,1.017526937557668,2020-07-13
2020-07-14,1.1787532874584383,2020-07-14
2020-07-15,1.1483561946452148,2020-07-15
2020-07-16,1.293547505551052,2020-07-16
2020-07-17,0.8689184704805727,2020-07-17
2020-07-18,0.9818241501710888,2020-07-18
2020-07-19,0.9673182706042268,2020-07-19
2020-07-20,0.9224383437804942,2020-07-20
2020-07-21,0.8730589788162091,2020-07-21
2020-07-22,0.9763920314535464,2020-07-22
2020-07-23,1.0447246666635182,2020-07-23
2020-07-24,1.055806292137335,2020-07-24
2020-07-25,0.996204458635239,2020-07-25
2020-07-26,1.250866425449966,2020-07-26
2020-07-27,1.597026052950196,2020-07-27
2020-07-28,1.7769558120449132,2020-07-28
2020-07-29,1.7839631352797094,2020-07-29
2020-07-30,1.657191929125876,2020-07-30
2020-07-31,1.688418732306239,2020-07-31
2020-08-01,1.538097031663773,2020-08-01
2020-08-02,1.5331373954293075,2020-08-02
2020-08-03,1.7460156741727717,2020-08-03
2020-08-04,1.800363680560212,2020-08-04
2020-08-05,1.897307254698148,2020-08-05
2020-08-06,1.7611833194175444,2020-08-06
2020-08-07,2.2019224919095755,2020-08-07
2020-08-08,2.073120413084232,2020-08-08
2020-08-09,2.473401784088845,2020-08-09
2020-08-10,2.659002831147767,2020-08-10
2020-08-11,3.135883738986437,2020-08-11
2020-08-12,3.264869117899598,2020-08-12
2020-08-13,3.741387930130048,2020-08-13
2020-08-14,3.733675412574768,2020-08-14
2020-08-15,3.417497219987532,2020-08-15
2020-08-16,3.173195437376957,2020-08-16
2020-08-17,3.3852267282077357,2020-08-17
2020-08-18,3.103088944314995,2020-08-18
2020-08-19,3.331062075226566,2020-08-19
2020-08-20,2.8961310680437595,2020-08-20
2020-08-21,3.206502582193953,2020-08-21
2020-08-22,2.933189413589933,2020-08-22
2020-08-23,3.0217655955968654,2020-08-23
2020-08-24,3.3299340513884106,2020-08-24
2020-08-25,3.339777044334113,2020-08-25
2020-08-26,3.2612416074765758,2020-08-26
2020-08-27,3.5510669414297205,2020-08-27
2020-08-28,3.430616121799528,2020-08-28
2020-08-29,4.011416157428157,2020-08-29
2020-08-30,3.972282229488827,2020-08-30
2020-08-31,4.436663533464179,2020-08-31
2020-09-01,4.794461849472079,2020-09-01
2020-09-02,4.304353616338777,2020-09-02
2020-09-03,4.176224469342381,2020-09-03
2020-09-04,3.513971151875509,2020-09-04
2020-09-05,3.5407174542293283,2020-09-05
2020-09-06,2.5951717114056416,2020-09-06
2020-09-07,3.087153751704757,2020-09-07
2020-09-08,2.906438017628754,2020-09-08
2020-09-09,2.4742806348861026,2020-09-09
2020-09-10,3.634370351289769,2020-09-10
2020-09-11,3.453090001140051,2020-09-11
2020-09-12,3.4462085226704344,2020-09-12
2020-09-13,3.3326620873211703,2020-09-13
2020-09-14,3.22479831179511,2020-09-14
2020-09-15,3.2623912097330243,2020-09-15
2020-09-16,2.931693208266334,2020-09-16
2020-09-17,2.5494654060917625,2020-09-17
2020-09-18,2.919199303305689,2020-09-18
2020-09-19,3.084079827098842,2020-09-19
2020-09-20,3.0147288973338715,2020-09-20
2020-09-21,2.8679582577061704,2020-09-21
2020-09-22,2.77366022930038,2020-09-22
2020-09-23,2.9402155138255077,2020-09-23
2020-09-24,2.8355005874806776,2020-09-24
2020-09-25,3.130126407105003,2020-09-25
2020-09-26,3.191006049537429,2020-09-26
2020-09-27,3.135145215569654,2020-09-27
2020-09-28,3.1659948849500643,2020-09-28
2020-09-29,2.9557751507195418,2020-09-29
2020-09-30,2.945119038534579,2020-09-30
2020-10-01,2.895851723928607,2020-10-01
2020-10-02,2.866125781133827,2020-10-02
2020-10-03,2.6289039111067782,2020-10-03
2020-10-04,2.553637807805796,2020-10-04
2020-10-05,2.522557078453714,2020-10-05
2020-10-06,2.652751429083878,2020-10-06
2020-10-07,2.174595988147619,2020-10-07
2020-10-08,2.290102499091077,2020-10-08
2020-10-09,2.3626573108302025,2020-10-09
2020-10-10,2.539492735094531,2020-10-10
2020-10-11,2.4055686376579755,2020-10-11
2020-10-12,2.418105545958514,2020-10-12
2020-10-13,2.5835814456344366,2020-10-13
2020-10-14,2.402275768916289,2020-10-14
2020-10-15,2.3191536796804995,2020-10-15
2020-10-16,2.268549825333015,2020-10-16
2020-10-17,2.1410969900561,2020-10-17
2020-10-18,2.2035632012257804,2020-10-18
2020-10-19,2.2119210242084533,2020-10-19
2020-10-20,2.056854398926332,2020-10-20
2020-10-21,1.8858859870466809,2020-10-21
2020-10-22,1.8809689528028195,2020-10-22
2020-10-23,1.953886846595108,2020-10-23
2020-10-24,1.9571745339461704,2020-10-24
2020-10-25,1.9125348373534423,2020-10-25
2020-10-26,1.7910124551194946,2020-10-26
2020-10-27,1.6848007548575634,2020-10-27
2020-10-28,1.7159415073624318,2020-10-28
2020-10-29,1.5185434311695507,2020-10-29
2020-10-30,1.4288466908519226,2020-10-30
2020-10-31,1.4406457973488311,2020-10-31
2020-11-01,1.5355514530581402,2020-11-01
2020-11-02,1.600572441974701,2020-11-02
2020-11-03,1.4752353298018694,2020-11-03
2020-11-04,1.4126356428447633,2020-11-04
2020-11-05,1.3933070455135532,2020-11-05
2020-11-06,1.4057083583738634,2020-11-06
2020-11-07,1.9259691495315496,2020-11-07
2020-11-08,2.032391502844419,2020-11-08
2020-11-09,2.155344889638131,2020-11-09
2020-11-10,2.028511603951193,2020-11-10
2020-11-11,2.252786688117921,2020-11-11
